username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
oshuqn;2018-11-21 21:35;0;0;Wkwkwkkw aku bahagia ko cuman aku lg mikir aja. Aku bahagia dengan diri aku sekarang. Dia juga bahagia dengan kehidupan dia. Aku mah lagi kesel sama si pcy itu wkwkkwkw sampe aku bub dia deh;;;;1065252485206499328;https://twitter.com/oshuqn/status/1065252485206499328
myiera_iaa;2018-11-21 21:35;0;2;"""Aku saja diam dalam penat aku untuk pendam semua tapi kaw fikir aku dah bahagia "" Yes kaw hanya pandai menilai";;;;1065252409964806144;https://twitter.com/myiera_iaa/status/1065252409964806144
qisleen99;2018-11-21 21:35;0;0;aku tkde melebih aq tk kacau ko. Aq dtg nk tuntut ilmu aq tkde pandai mcm ko. ko cri pasal bodo sgt ke apa tkde modal nk bahan aq satu kelas. Kurg kasih syg mmg kene game tu tkde modal ganggu awek org. Aq punya hidup bahagia ko tk puas hati apa?;;;;1065252335008440320;https://twitter.com/qisleen99/status/1065252335008440320
rosseacn;2018-11-21 21:35;0;0;ajarin aku bahagia ka .g;;;;1065252263424225280;https://twitter.com/rosseacn/status/1065252263424225280
dandelidoyoung;2018-11-21 21:34;2;0;Halo, Dy. Sebelum hari berakhir, aku mau bilang terimakasiiiih! Terimakasih sudah berbagi kenangan berharga yg pernah terjadi di hidup kamu. Semoga hari-harimu ke depan juga selalu dan hanya menghasilkan kenangan yang indah, sedihnya sedikit hehe. Bahagia selalu, Dy pic.twitter.com/YkxxTCSNWh;;;;1065252205228306433;https://twitter.com/dandelidoyoung/status/1065252205228306433
baekoat;2018-11-21 21:34;0;0;aku seneng tau kamu bahagia syuting nya huhu https://twitter.com/b_hundred_hyun/status/1065251406678872064 ;;;;1065252050311634944;https://twitter.com/baekoat/status/1065252050311634944
tzkytl_a;2018-11-21 21:34;0;0;Yaudah kali berarti kejam BAHAGIA AKU TUH WKWKWKWKWK;;;;1065252016295821315;https://twitter.com/tzkytl_a/status/1065252016295821315
annisameylana;2018-11-21 21:32;0;0;Dan jujur aku luwih seneng koncoan koyo ngene. Aku trakhir ketemu wedok sing podo2 korak dan mbuanyol mek smp. Jenenge awal. Dan setelah bertahun2 gtw ketemu mang ktemu. Jiwaku seroso urip maneh. Aku buener2 bahagia iso ngguyu 10mnt seroso nostalgia;;;;1065251620936536065;https://twitter.com/annisameylana/status/1065251620936536065
namganzz;2018-11-21 21:32;0;0;Malam ini aku bahagia seperti biasanya saat dad on dan bales dm aku;;;;1065251492653805571;https://twitter.com/namganzz/status/1065251492653805571
muBInGBANG;2018-11-21 21:32;0;0;Gila dah bahagia aku online je nampak dia post video. Comel je. Penat hilang terus;;;;1065251490283970561;https://twitter.com/muBInGBANG/status/1065251490283970561
UNDER5TAR;2018-11-21 21:30;0;0;Kenapa aku nggak bisa ngelakuin apa yang bikin aku seneng sih? Nggak boleh apa milih sesuatu yang sesuai sama kehendak, apa kunci bahagia itu cuma harus pinter? Kayanya nggak adil karna bukan keahlian aku disana.;;;;1065251150230736896;https://twitter.com/UNDER5TAR/status/1065251150230736896
BUCINSM;2018-11-21 21:30;0;0;Samasama mas, walapun gapernah di notice. Karna bahasa dan tulisan menghalangi kita. Kamu ingat mas jangan lupa bahagia dan makan yang banyak. Aku sayang kamu mas;;;;1065251058719412224;https://twitter.com/BUCINSM/status/1065251058719412224
